timestep,q_value_mean,q_value_std,q_value_max,q_value_min,td_error_mean,td_error_std,loss,exploration_rate,learning_rate,episode_reward_mean,episode_length_mean,success_rate,collision_rate
478000,5.677596092224121,1.3859070539474487,14.888400077819824,2.3483099937438965,0.05511268973350525,0.06726181507110596,0.09338758140802383,0.05,0.0002,17.89648642,198.52,0.01,0.0
479000,5.670936584472656,1.6264551877975464,16.42977523803711,2.4379048347473145,0.05687964707612991,0.0753331258893013,0.09606046974658966,0.05,0.0002,18.41545902,198.01,0.01,0.0
480000,5.745982646942139,1.4033300876617432,16.573516845703125,2.449437379837036,0.10186074674129486,0.7769697308540344,0.09862961620092392,0.05,0.0002,18.86003644,199.74,0.0,0.01
481000,5.860686302185059,1.62430739402771,17.418418884277344,2.3444905281066895,0.14808110892772675,1.1043897867202759,0.09333725273609161,0.05,0.0002,18.926095869999997,193.45,0.0,0.0
482000,5.8600172996521,1.6278373003005981,17.660480499267578,2.860548734664917,0.09132126718759537,0.7609358429908752,0.0995413288474083,0.05,0.0002,19.642936419999998,176.8,0.01,0.0
483000,5.6349334716796875,1.074670433998108,8.728012084960938,2.457477569580078,0.19982296228408813,1.3914031982421875,0.003774496028199792,0.05,0.0002,19.642936419999998,176.8,0.0,0.0
484000,5.733597278594971,1.4050321578979492,17.384714126586914,2.6200530529022217,0.05602070689201355,0.07156091928482056,0.004853724502027035,0.05,0.0002,20.14100088,191.37,0.0,0.0
485000,5.68918514251709,1.1150423288345337,8.474199295043945,2.9919466972351074,0.10786483436822891,0.7799063324928284,0.0025811605155467987,0.05,0.0002,20.09844629,190.36,0.0,0.0
486000,5.762477874755859,1.164103388786316,10.864726066589355,2.6648294925689697,0.15833672881126404,1.1462600231170654,0.007006946951150894,0.05,0.0002,20.55769351,194.93,0.0,0.0
487000,5.704720497131348,1.0976704359054565,9.339057922363281,3.131819248199463,0.10639139264822006,0.7462822794914246,0.09640693664550781,0.05,0.0002,20.60611547,193.95,0.0,0.0
488000,5.850353717803955,1.149916410446167,10.617912292480469,2.7044591903686523,0.14983871579170227,1.040801763534546,0.0034408182837069035,0.05,0.0002,20.60611547,193.95,0.0,0.0
489000,5.681463718414307,1.0536532402038574,8.21054744720459,2.6882121562957764,0.16392751038074493,1.1998826265335083,0.09565286338329315,0.05,0.0002,20.342512650000003,211.26,0.01,0.0
490000,5.721437931060791,1.0920116901397705,8.505463600158691,3.0509727001190186,0.05623281002044678,0.06714799255132675,0.004375521559268236,0.05,0.0002,20.341363410000003,216.26,0.01,0.0
491000,5.60459566116333,1.1439757347106934,8.631571769714355,2.5743062496185303,0.054579347372055054,0.07234960049390793,0.0030594361014664173,0.05,0.0002,20.854851780000004,217.03,0.0,0.0
492000,5.838397026062012,1.2415478229522705,10.766634941101074,2.6010546684265137,0.14832241833209991,1.0140373706817627,0.005325148813426495,0.05,0.0002,21.269969890000002,220.55,0.0,0.0
493000,5.804801940917969,1.056980013847351,8.997486114501953,3.2056884765625,0.20177236199378967,1.3985706567764282,0.45328158140182495,0.05,0.0002,21.23011309,216.66,0.01,0.0
494000,5.766125202178955,1.1578634977340698,8.737345695495605,2.7706151008605957,0.2418522834777832,2.084970712661743,0.09538831561803818,0.05,0.0002,21.22690888,216.2,0.0,0.0
495000,5.802156925201416,1.0321948528289795,8.420134544372559,3.43188738822937,0.05922318994998932,0.07410088926553726,0.002760958857834339,0.05,0.0002,20.776232029999996,220.47,0.01,0.0
496000,5.864731788635254,1.0677649974822998,10.742410659790039,3.1750330924987793,0.19335675239562988,1.269467830657959,0.0968005508184433,0.05,0.0002,20.31327768,216.98,0.0,0.0
497000,5.933346271514893,1.1480952501296997,10.994954109191895,2.8345017433166504,0.177934929728508,1.9276001453399658,0.0036943533923476934,0.05,0.0002,20.843098280000003,215.14,0.0,0.0
498000,5.760558128356934,1.0744529962539673,10.768604278564453,3.2216930389404297,0.2594282031059265,1.6206234693527222,0.0031458598095923662,0.05,0.0002,20.36031585,218.02,0.0,0.0
499000,5.8337249755859375,1.1195850372314453,8.545014381408691,2.9637842178344727,0.15297240018844604,1.017198920249939,0.19610518217086792,0.05,0.0002,19.851661479999997,216.35,0.0,0.0
500000,5.807433128356934,1.2278283834457397,10.65262508392334,2.9805991649627686,0.26012930274009705,2.1778886318206787,0.004180292598903179,0.05,0.0002,19.348912919999997,214.05,0.0,0.0
501000,5.811051845550537,1.1410517692565918,10.746333122253418,2.7793166637420654,0.09645490348339081,0.7267152070999146,0.004282982088625431,0.05,0.0002,18.36595777,210.77,0.01,0.0
502000,5.882513999938965,1.12330162525177,8.945493698120117,2.8181982040405273,0.21884799003601074,1.3805413246154785,0.005162526853382587,0.05,0.0002,18.4037427,213.32,0.0,0.0
503000,5.768352031707764,1.02950119972229,10.48391056060791,3.190173387527466,0.10515739023685455,0.7855873703956604,0.003317522816359997,0.05,0.0002,19.33751745,222.78,0.01,0.0
504000,5.878678321838379,1.1636871099472046,11.6591796875,3.2643182277679443,0.06881251931190491,0.09666258096694946,0.095208078622818,0.05,0.0002,19.303132950000002,221.01,0.0,0.0
505000,5.930781841278076,1.0123764276504517,10.414482116699219,3.3809287548065186,0.052974119782447815,0.05455777421593666,0.00454355776309967,0.05,0.0002,19.8240919,211.83,0.0,0.0
506000,5.7639312744140625,1.1751041412353516,10.395477294921875,3.1964004039764404,0.2238042950630188,1.9397199153900146,0.24412277340888977,0.05,0.0002,19.81654966,221.28,0.0,0.0
507000,5.8854804039001465,1.153747320175171,9.008947372436523,3.2324059009552,0.10056750476360321,0.7562271952629089,0.09594060480594635,0.05,0.0002,18.90146163,215.25,0.0,0.01
508000,5.9296875,1.1479867696762085,9.07602310180664,2.864532232284546,0.25744563341140747,1.5194910764694214,0.003339617745950818,0.05,0.0002,18.90171407,214.4,0.0,0.0
509000,5.807179927825928,1.0769686698913574,8.555465698242188,3.021186113357544,0.11497697979211807,0.9005331993103027,0.003234469098970294,0.05,0.0002,18.90171407,214.4,0.0,0.0
510000,5.887919902801514,1.3676493167877197,18.105012893676758,3.1734917163848877,0.22383850812911987,1.988547682762146,0.23974370956420898,0.05,0.0002,18.426244330000003,211.89,0.01,0.0
511000,5.80077600479126,1.1178817749023438,8.834857940673828,2.9171903133392334,0.05768245458602905,0.06652907282114029,0.17791935801506042,0.05,0.0002,18.48447388,208.85,0.0,0.0
512000,5.834293842315674,1.1645216941833496,10.301376342773438,2.788813352584839,0.10182367265224457,0.7352179884910583,0.004617996513843536,0.05,0.0002,18.493472370000003,214.04,0.0,0.0
513000,5.908483028411865,1.129178524017334,8.78858470916748,2.9691386222839355,0.15353205800056458,1.1258338689804077,0.004261169582605362,0.05,0.0002,18.514138499999998,212.24,0.01,0.0
514000,5.819670677185059,1.1139519214630127,8.561202049255371,3.035980463027954,0.11494600772857666,0.7529985308647156,0.005237284116446972,0.05,0.0002,18.042940050000006,209.79,0.01,0.0
515000,5.800686836242676,1.0536212921142578,10.319023132324219,3.249648332595825,0.060369499027729034,0.07743259519338608,0.09189040958881378,0.05,0.0002,18.061185070000004,210.19,0.0,0.0
516000,5.944509029388428,1.1565394401550293,10.241886138916016,3.433709144592285,0.16879115998744965,1.2182598114013672,0.3309497833251953,0.05,0.0002,18.061185070000004,210.19,0.0,0.0
517000,5.999440670013428,1.1368603706359863,9.171164512634277,3.36362361907959,0.0983651876449585,0.7470139861106873,0.007379318121820688,0.05,0.0002,17.82782801,229.0,0.0,0.0
518000,5.897419452667236,1.1737709045410156,9.243012428283691,3.32624888420105,0.06140942499041557,0.06862115114927292,0.09877011924982071,0.05,0.0002,17.82782801,229.0,0.0,0.0
519000,5.987433433532715,1.119407296180725,9.402459144592285,3.468970537185669,0.1492883861064911,1.0613852739334106,0.006712963804602623,0.05,0.0002,17.05142052,242.76,0.01,0.0
520000,5.928650856018066,1.1034234762191772,9.10128116607666,3.429858446121216,0.15594252943992615,1.146807312965393,0.002463416662067175,0.05,0.0002,17.530276819999997,245.39,0.0,0.0
521000,6.097496509552002,1.2520074844360352,9.392724990844727,3.494826316833496,0.09999659657478333,0.7135283946990967,0.005304480902850628,0.05,0.0002,18.01601049,250.82,0.01,0.0
522000,6.1576457023620605,1.2111769914627075,9.553130149841309,3.5043768882751465,0.05206714943051338,0.06104398891329765,0.09013780206441879,0.05,0.0002,18.439073840000002,242.01,0.0,0.0
523000,6.110093593597412,1.1561294794082642,8.915488243103027,3.60144305229187,0.10916340351104736,0.7187927961349487,0.10056590288877487,0.05,0.0002,17.98876127,242.72,0.0,0.01
524000,6.264228820800781,1.255266547203064,9.653036117553711,3.5787248611450195,0.056505028158426285,0.07344790548086166,0.005581604316830635,0.05,0.0002,17.529780529999996,242.76,0.0,0.01
525000,5.995974063873291,1.1690852642059326,9.016044616699219,3.625497579574585,0.10268434137105942,0.7301620244979858,0.11310041695833206,0.05,0.0002,17.590771129999997,242.65,0.0,0.0
526000,6.00708532333374,1.1441233158111572,8.976332664489746,3.622110366821289,0.11154652386903763,0.713348388671875,0.007209578063338995,0.05,0.0002,18.57274603,248.24,0.01,0.0
527000,6.017155170440674,1.054023265838623,9.46005916595459,3.613478899002075,0.07041025161743164,0.09258219599723816,0.0041433218866586685,0.05,0.0002,19.03689176,239.43,0.01,0.0
528000,6.065852642059326,1.200797200202942,9.38149356842041,3.7502996921539307,0.07800658047199249,0.09140629321336746,0.08964535593986511,0.05,0.0002,19.052120130000002,243.04,0.0,0.0
529000,6.195708274841309,1.2211564779281616,9.62575626373291,3.7443735599517822,0.14422167837619781,1.0225481986999512,0.08791057765483856,0.05,0.0002,19.052120130000002,243.04,0.0,0.0
530000,6.073825359344482,1.1246782541275024,9.776559829711914,3.7005133628845215,0.234124094247818,1.4397176504135132,0.10353974997997284,0.05,0.0002,18.80408077,261.16,0.0,0.0
531000,6.117887020111084,1.1380162239074707,9.468376159667969,3.763268232345581,0.1453675925731659,1.0714129209518433,0.08948724716901779,0.05,0.0002,18.779342050000004,259.41,0.0,0.0
532000,6.307551860809326,1.2989451885223389,11.019684791564941,3.5843892097473145,0.09934268891811371,0.5639917254447937,0.021876709535717964,0.05,0.0002,18.78203523,267.09,0.0,0.0
533000,6.158324241638184,1.2332535982131958,9.990982055664062,3.686335563659668,0.19861285388469696,2.1031088829040527,0.09009386599063873,0.05,0.0002,18.78203523,267.09,0.0,0.0
534000,6.06601619720459,1.1805474758148193,9.339611053466797,3.7716522216796875,0.064189612865448,0.08296004682779312,0.08974745124578476,0.05,0.0002,18.600598489999996,276.54,0.01,0.0
535000,6.105184078216553,1.21823251247406,9.624938011169434,3.9072887897491455,0.2028757929801941,1.336601734161377,0.003678757231682539,0.05,0.0002,18.600598489999996,276.54,0.0,0.0
536000,6.1768317222595215,1.229935884475708,9.622335433959961,3.8626255989074707,0.05835513398051262,0.06949535757303238,0.09790287911891937,0.05,0.0002,19.04583798,289.25,0.0,0.0
537000,6.15966796875,1.1064835786819458,8.86587142944336,3.8275303840637207,0.07223044335842133,0.089842788875103,0.005848022177815437,0.05,0.0002,19.04583798,289.25,0.0,0.0
538000,6.1312103271484375,1.2199934720993042,9.774637222290039,3.900132179260254,0.06276185065507889,0.08078747242689133,0.26968881487846375,0.05,0.0002,18.355995600000004,307.39,0.0,0.01
539000,6.092723369598389,1.1992104053497314,9.683417320251465,3.8979811668395996,0.10546045750379562,0.7243109941482544,0.08988884836435318,0.05,0.0002,18.55974535,290.12,0.0,0.0
540000,6.148390769958496,1.1343669891357422,9.372786521911621,3.958296537399292,0.06135649234056473,0.07637535780668259,0.004220603033900261,0.05,0.0002,18.032166940000003,290.15,0.0,0.0
541000,6.119075298309326,1.210116982460022,9.41727066040039,3.814389228820801,0.10533851385116577,0.709985613822937,0.005682217888534069,0.05,0.0002,17.01669927,280.08,0.01,0.0
542000,6.085628032684326,1.2220911979675293,9.15359878540039,3.8390865325927734,0.20596614480018616,1.3348559141159058,0.24251006543636322,0.05,0.0002,17.4254056,279.83,0.0,0.0
543000,6.087052345275879,1.207707166671753,9.852766990661621,3.735447406768799,0.061404287815093994,0.07898425310850143,0.2091262936592102,0.05,0.0002,17.822589439999998,242.39,0.0,0.0
544000,6.118038654327393,1.1273969411849976,9.947598457336426,3.8860206604003906,0.23230032622814178,1.9971426725387573,0.005952579900622368,0.05,0.0002,18.33594121,244.4,0.0,0.0
545000,5.999314308166504,1.169274091720581,9.417054176330566,3.752371311187744,0.05176461488008499,0.06603514403104782,0.005497691687196493,0.05,0.0002,18.32245395,244.4,0.0,0.0
546000,6.088305950164795,1.1860827207565308,9.920180320739746,3.6881110668182373,0.18331903219223022,1.1895887851715088,0.10363882035017014,0.05,0.0002,18.81499524,244.3,0.01,0.0
547000,6.029850482940674,1.2048828601837158,9.852670669555664,3.7717278003692627,0.06229262799024582,0.07130898535251617,0.1808309406042099,0.05,0.0002,18.31503939,243.05,0.0,0.0
548000,6.059123516082764,1.1023136377334595,9.273383140563965,3.917943239212036,0.09981850534677505,0.7247627973556519,0.08841275423765182,0.05,0.0002,18.31503939,243.05,0.0,0.0
549000,6.025834083557129,1.1912841796875,9.175908088684082,3.73960542678833,0.20838229358196259,1.3272509574890137,0.004390040412545204,0.05,0.0002,18.14412212,262.77,0.01,0.0
550000,6.139027118682861,1.1805695295333862,9.435487747192383,3.7903528213500977,0.18866005539894104,1.9415805339813232,0.0898546352982521,0.05,0.0002,19.07466814,265.0,0.01,0.0
551000,6.09865665435791,1.166663408279419,9.164462089538574,3.802097797393799,0.2042972445487976,1.2919389009475708,0.003889574436470866,0.05,0.0002,19.52379956,268.76,0.01,0.0
552000,5.9568095207214355,1.1365565061569214,9.846424102783203,3.772855043411255,0.057164162397384644,0.06641478836536407,0.004431373439729214,0.05,0.0002,18.56394486,263.03,0.0,0.02
553000,6.0910773277282715,1.1748871803283691,9.016265869140625,3.8029489517211914,0.06405740976333618,0.09064103662967682,0.08553733676671982,0.05,0.0002,18.058938350000002,259.53,0.0,0.0
554000,6.06173849105835,1.2487475872039795,10.05549144744873,3.563586473464966,0.10823213309049606,0.7611101865768433,0.004013423342257738,0.05,0.0002,17.8597182,238.89,0.0,0.01
555000,6.034427165985107,1.2508147954940796,9.87893295288086,3.7531802654266357,0.3186647295951843,2.245556116104126,0.003767848014831543,0.05,0.0002,17.5573883,212.16,0.0,0.0
556000,6.0996623039245605,1.2273763418197632,10.015823364257812,3.725599527359009,0.20897412300109863,1.2961887121200562,0.00936491321772337,0.05,0.0002,17.544932199999998,212.66,0.0,0.0
557000,5.9216156005859375,1.147778868675232,9.600353240966797,3.701042413711548,0.09587143361568451,0.6623837351799011,0.003806071588769555,0.05,0.0002,17.5715788,209.24,0.0,0.0
558000,6.049221992492676,1.148880958557129,9.631528854370117,3.4858100414276123,0.05742718651890755,0.06582634896039963,0.0841500461101532,0.05,0.0002,18.28902187,198.95,0.01,0.0
559000,6.225437641143799,1.2736769914627075,9.515130043029785,3.8285250663757324,0.10733692348003387,0.7186160087585449,0.004992164205759764,0.05,0.0002,18.24570806,197.2,0.0,0.0
560000,5.9592390060424805,1.2127760648727417,10.757444381713867,3.836953639984131,0.05661817640066147,0.085154227912426,0.09821287542581558,0.05,0.0002,17.335894540000005,196.4,0.0,0.01
561000,6.211207866668701,1.323999047279358,9.689805030822754,3.7150022983551025,0.10070592164993286,0.6971399784088135,0.0878712460398674,0.05,0.0002,17.327443950000003,195.77,0.0,0.0
562000,6.09238338470459,1.2137374877929688,9.907889366149902,3.7404801845550537,0.10942365229129791,0.7640078067779541,0.005334901623427868,0.05,0.0002,17.368005399999998,206.3,0.0,0.0
563000,6.035247802734375,1.3195974826812744,9.85505199432373,3.861208915710449,0.0575486496090889,0.0667504221200943,0.007938699796795845,0.05,0.0002,17.4105939,209.9,0.0,0.0
564000,6.013465404510498,1.1186633110046387,9.369247436523438,3.850907564163208,0.0570303276181221,0.0710725262761116,0.0868169367313385,0.05,0.0002,17.91751134,212.28,0.0,0.0
565000,6.144589900970459,1.4803271293640137,20.427019119262695,3.6335983276367188,0.2754330337047577,2.2345800399780273,0.005025642458349466,0.05,0.0002,16.516117160000004,200.87,0.01,0.0
566000,6.163389682769775,1.26012122631073,9.559915542602539,3.840256690979004,0.05785703286528587,0.07051537930965424,0.00348110543563962,0.05,0.0002,15.554403950000001,201.36,0.01,0.0
567000,6.51324462890625,1.2960164546966553,9.811792373657227,3.937749147415161,0.19709047675132751,1.0927170515060425,0.09552736580371857,0.05,0.0002,16.25382818,183.33,0.02,0.0
568000,6.330191135406494,1.3101036548614502,9.677839279174805,3.5208754539489746,0.06010041385889053,0.0757872685790062,0.005836705677211285,0.05,0.0002,16.693894800000002,184.07,0.01,0.0
569000,6.3551483154296875,1.2918695211410522,10.071808815002441,3.880966901779175,0.05539911985397339,0.06914832442998886,0.09491313248872757,0.05,0.0002,15.751740259999998,180.48,0.0,0.0
570000,6.32529354095459,1.3278048038482666,9.831439018249512,3.8815860748291016,0.05822768807411194,0.07942043244838715,0.005195390898734331,0.05,0.0002,15.274075850000004,180.21,0.0,0.0
571000,6.228160381317139,1.2615387439727783,10.194451332092285,3.8374226093292236,0.05724794417619705,0.05996132642030716,0.006090225651860237,0.05,0.0002,16.72605585,185.31,0.01,0.0
572000,6.136168479919434,1.236047387123108,9.583906173706055,3.5321555137634277,0.14754411578178406,1.0031074285507202,0.08849561214447021,0.05,0.0002,16.74123111,186.64,0.0,0.0
573000,6.259995937347412,1.229701280593872,9.439956665039062,3.4898672103881836,0.14133143424987793,0.9742465615272522,0.005199864041060209,0.05,0.0002,16.74123111,186.64,0.0,0.0
574000,6.160518646240234,1.241779088973999,9.368618965148926,3.8965537548065186,0.05537865310907364,0.0747087225317955,0.08992919325828552,0.05,0.0002,16.45970976,204.74,0.0,0.0
575000,6.2075581550598145,1.323927879333496,10.472529411315918,3.566904067993164,0.12142907828092575,0.7463046908378601,0.00648075994104147,0.05,0.0002,16.437514049999997,208.59,0.01,0.0
576000,6.319973468780518,1.2864900827407837,9.635212898254395,3.658356189727783,0.05255480110645294,0.07537277787923813,0.0048575634136796,0.05,0.0002,16.95490299,208.71,0.01,0.0
577000,6.298458576202393,1.2018665075302124,9.796104431152344,3.3031365871429443,0.1816505342721939,1.8550909757614136,0.08229824900627136,0.05,0.0002,16.96390245,191.86,0.0,0.0
578000,6.409041881561279,1.3638263940811157,10.679866790771484,3.841578245162964,0.16071900725364685,0.9463361501693726,0.35292190313339233,0.05,0.0002,16.96306711,192.02,0.0,0.0
579000,6.315426349639893,1.2529927492141724,9.632828712463379,3.9290692806243896,0.14578741788864136,0.9611675143241882,0.005772069562226534,0.05,0.0002,17.93376618,201.31,0.01,0.0
580000,6.124538421630859,1.2132412195205688,10.034570693969727,4.02807092666626,0.10795215517282486,0.8291508555412292,0.00597185967490077,0.05,0.0002,18.85535165,200.23,0.01,0.0
581000,6.349915504455566,1.343487024307251,10.83708381652832,3.5530900955200195,0.20076435804367065,1.2911614179611206,0.003462904831394553,0.05,0.0002,18.914005869999997,191.7,0.0,0.0
582000,6.2164459228515625,1.284691333770752,9.697338104248047,3.5844624042510986,0.15332511067390442,1.0256332159042358,0.0040483251214027405,0.05,0.0002,18.90206823,194.46,0.01,0.0
583000,6.260815143585205,1.2501887083053589,9.447978973388672,3.871331214904785,0.06082739681005478,0.07882256805896759,0.005679169669747353,0.05,0.0002,18.94221411,193.04,0.0,0.0
584000,6.352909564971924,1.3181241750717163,10.17137622833252,3.994208574295044,0.05790531635284424,0.07851547747850418,0.006020319648087025,0.05,0.0002,18.94134878,196.13,0.0,0.0
585000,6.283260345458984,1.2144310474395752,9.722504615783691,4.049389362335205,0.14733892679214478,0.9395489692687988,0.24725432693958282,0.05,0.0002,19.913615089999997,202.26,0.01,0.0
586000,6.404139995574951,1.3722516298294067,9.796950340270996,3.733461380004883,0.14475300908088684,0.9570162892341614,0.004668303765356541,0.05,0.0002,20.406279089999998,203.02,0.01,0.0
587000,6.439455509185791,1.2969233989715576,9.76364803314209,4.010232448577881,0.14862319827079773,1.0358819961547852,0.3284200131893158,0.05,0.0002,20.93881906,206.26,0.0,0.0
588000,6.393357276916504,1.3161605596542358,9.826703071594238,4.051867961883545,0.21968206763267517,2.0171632766723633,0.16438058018684387,0.05,0.0002,20.917721609999997,205.35,0.0,0.0
589000,6.2273969650268555,1.1897025108337402,9.795299530029297,4.006134510040283,0.055252447724342346,0.0716627836227417,0.003392098704352975,0.05,0.0002,21.862616829999997,202.43,0.01,0.0
590000,6.359699726104736,1.2772817611694336,9.808310508728027,4.039222717285156,0.045909859240055084,0.05499325692653656,0.0869634598493576,0.05,0.0002,21.864254730000006,202.59,0.0,0.0
591000,6.357626914978027,1.2468854188919067,9.328920364379883,3.9478797912597656,0.15032249689102173,1.0232328176498413,0.3222807049751282,0.05,0.0002,21.812038999999995,197.97,0.01,0.0
592000,6.3310112953186035,1.3088364601135254,10.008570671081543,3.846097946166992,0.06766357272863388,0.08373657613992691,0.006954370066523552,0.05,0.0002,22.017459059999997,178.42,0.0,0.0
593000,6.348069667816162,1.3264198303222656,10.03717041015625,4.014954566955566,0.09545911848545074,0.6548324227333069,0.08977649360895157,0.05,0.0002,22.520257259999998,185.14,0.0,0.0
594000,6.363701820373535,1.2408452033996582,9.65659236907959,4.021951675415039,0.11367595940828323,0.6740506291389465,0.016645092517137527,0.05,0.0002,21.554765309999997,182.28,0.0,0.01
595000,6.244963645935059,1.2830426692962646,9.806116104125977,3.8944151401519775,0.19772693514823914,1.2162203788757324,0.0805627852678299,0.05,0.0002,22.107658450000002,185.14,0.0,0.0
596000,6.459589958190918,1.3350625038146973,10.061747550964355,3.7439990043640137,0.10040712356567383,0.6546431183815002,0.09934791177511215,0.05,0.0002,21.636077010000005,176.38,0.0,0.0
597000,6.328433990478516,1.331831932067871,9.94078254699707,4.07608699798584,0.10632910579442978,0.7280724048614502,0.17400851845741272,0.05,0.0002,21.679220280000003,178.2,0.0,0.0
598000,6.419277191162109,1.296601414680481,9.955723762512207,4.1470537185668945,0.06483177840709686,0.07826180011034012,0.0028986758552491665,0.05,0.0002,21.68892483,180.39,0.0,0.0
599000,6.215321063995361,1.3401267528533936,9.88295841217041,4.063866138458252,0.06406639516353607,0.10417497158050537,0.007209057919681072,0.05,0.0002,21.27214893,194.25,0.01,0.0
600000,6.53840970993042,1.3716566562652588,9.827901840209961,3.6303937435150146,0.22830148041248322,2.0458743572235107,0.007483595050871372,0.05,0.0002,21.219170090000002,193.05,0.0,0.0
601000,6.210787296295166,1.3205589056015015,9.742029190063477,3.0964531898498535,0.05056173726916313,0.0616542212665081,0.006441041827201843,0.05,0.0002,21.221036119999997,188.52,0.01,0.0
602000,6.398028373718262,1.325494647026062,9.874436378479004,4.143454074859619,0.10997185111045837,0.6615878939628601,0.004066926427185535,0.05,0.0002,21.143749619999998,185.17,0.01,0.0
603000,6.46277379989624,1.3077269792556763,9.863304138183594,4.127706050872803,0.16816410422325134,1.1314657926559448,0.004234315827488899,0.05,0.0002,20.676641259999997,186.08,0.0,0.0
604000,6.37182092666626,1.2928366661071777,9.205737113952637,3.6764605045318604,0.2423579841852188,1.4275776147842407,0.098209448158741,0.05,0.0002,20.62868622,180.37,0.01,0.0
605000,6.303295135498047,1.2463829517364502,9.776556968688965,3.588439702987671,0.06786221265792847,0.08199442923069,0.003413902595639229,0.05,0.0002,20.577837990000003,175.9,0.0,0.0
606000,6.287744045257568,1.2364277839660645,9.694080352783203,4.087855339050293,0.09126389026641846,0.6468361020088196,0.004012638702988625,0.05,0.0002,20.60775666,177.05,0.0,0.0
607000,6.2716827392578125,1.2250293493270874,9.305282592773438,3.982032299041748,0.18100982904434204,2.057612419128418,0.005038411822170019,0.05,0.0002,20.60051532,175.82,0.0,0.0
608000,6.475468635559082,1.366290807723999,10.036202430725098,3.612848997116089,0.194125697016716,1.2536852359771729,0.0047051385045051575,0.05,0.0002,20.56440443,174.87,0.0,0.0
609000,6.361429691314697,1.312238335609436,9.837291717529297,4.0653557777404785,0.23219488561153412,1.9832967519760132,0.32005810737609863,0.05,0.0002,20.141386490000002,179.32,0.01,0.0
610000,6.257087707519531,1.2831218242645264,9.9972505569458,3.4281270503997803,0.058657001703977585,0.08296331763267517,0.07926906645298004,0.05,0.0002,20.139769589999997,169.98,0.0,0.0
611000,6.46567440032959,1.2982027530670166,10.263915061950684,3.677216053009033,0.1013060212135315,0.6378958225250244,0.008292194455862045,0.05,0.0002,21.022555939999997,167.96,0.01,0.0
612000,6.507931232452393,1.3471627235412598,10.095741271972656,3.899754047393799,0.06064547598361969,0.09314604848623276,0.10348770022392273,0.05,0.0002,20.46781498,165.53,0.01,0.0
613000,6.577495098114014,1.4336445331573486,10.028511047363281,3.7641959190368652,0.060779720544815063,0.07781504839658737,0.0053284079767763615,0.05,0.0002,19.422002350000003,161.0,0.01,0.0
614000,6.359194755554199,1.258649230003357,10.016988754272461,3.900063991546631,0.10235379636287689,0.856769859790802,0.07924295961856842,0.05,0.0002,19.3573352,143.45,0.01,0.0
615000,6.42809534072876,1.3776698112487793,10.210333824157715,3.36962628364563,0.05337105318903923,0.06936921179294586,0.010053866542875767,0.05,0.0002,19.82499978,143.91,0.0,0.0
616000,6.644793510437012,1.4098509550094604,10.31556224822998,3.748638391494751,0.20061582326889038,1.3326224088668823,0.004251483362168074,0.05,0.0002,19.30542417,148.79,0.01,0.0
617000,6.596270561218262,1.4849622249603271,10.479593276977539,3.919355869293213,0.08898965269327164,0.6005282998085022,0.0036601012106984854,0.05,0.0002,18.805353819999997,144.41,0.0,0.0
618000,6.533008098602295,1.3509752750396729,10.190176010131836,3.856022596359253,0.05954575911164284,0.07275667786598206,0.079464390873909,0.05,0.0002,18.372597749999997,144.17,0.01,0.0
619000,6.572479724884033,1.3532135486602783,10.607527732849121,3.8330161571502686,0.09837561845779419,0.5931553840637207,0.004486643243581057,0.05,0.0002,17.92557246,145.15,0.0,0.0
620000,6.6043829917907715,1.3787192106246948,10.180121421813965,3.9297568798065186,0.05966298654675484,0.07587946206331253,0.09578146040439606,0.05,0.0002,17.502106129999998,152.11,0.01,0.0
621000,6.638678073883057,1.388626217842102,10.444034576416016,3.9056396484375,0.10559353977441788,0.6490386128425598,0.25234508514404297,0.05,0.0002,17.53207615,153.28,0.0,0.0
622000,6.599421977996826,1.40122652053833,10.403525352478027,3.482532024383545,0.05408049002289772,0.09361479431390762,0.007546944078058004,0.05,0.0002,17.507132730000002,153.9,0.0,0.0
623000,6.474165916442871,1.4280532598495483,10.489639282226562,4.046323299407959,0.06041119247674942,0.06154630333185196,0.004014680162072182,0.05,0.0002,17.57527337,158.16,0.0,0.0
624000,6.711180686950684,1.4752492904663086,10.423242568969727,3.8955554962158203,0.14718177914619446,1.0497058629989624,0.005469023250043392,0.05,0.0002,17.5758158,159.47,0.0,0.0
625000,6.477226257324219,1.4212490320205688,10.509435653686523,3.7894957065582275,0.10656911134719849,0.7998016476631165,0.004657765384763479,0.05,0.0002,17.5758158,159.47,0.0,0.0
626000,6.496434211730957,1.4564608335494995,10.252564430236816,3.302532434463501,0.09684164077043533,0.6547500491142273,0.1610015481710434,0.05,0.0002,17.76948342,173.8,0.01,0.0
627000,6.637356281280518,1.5068244934082031,10.39549732208252,3.7749719619750977,0.0597621351480484,0.07330495119094849,0.003687642514705658,0.05,0.0002,17.76635114,173.07,0.0,0.0
628000,6.548153400421143,1.3571261167526245,10.418051719665527,3.6311302185058594,0.05608568713068962,0.06910301744937897,0.09185121208429337,0.05,0.0002,17.290400650000002,176.52,0.01,0.0
629000,6.6600341796875,1.4115046262741089,10.31969165802002,3.9590516090393066,0.1877722591161728,1.1214185953140259,0.15832361578941345,0.05,0.0002,17.33013929,177.99,0.01,0.0
